case_id,category,prev,wrong,next,expected,corrected,decision,pass,bigram_prev_orig,bigram_prev_corr,bigram_orig_next,bigram_corr_next,dynamic_keep_bonus,dynamic_margin,dynamic_threshold,orig_left,orig_bi_diag
1888,real-word,2021,core,detailed,more,more,Real-word error,True,0,0,0,56,,,,,
1889,real-word,seven,patents,required,patients,patients,Real-word error,True,0,0,0,57,,,,,
1890,real-word,antidepressant,drgs,are,drugs,drugs,Real-word error,True,0,1,0,131,,,,,
1891,real-word,its,transfers,to,transfer,transfer,Real-word error,True,0,2,8,72,,,,,
1892,real-word,compartment,purging,their,during,during,Real-word error,True,0,0,0,203,,,,,
1893,real-word,pocus,coarse,is,course,care,Real-word error,False,0,0,0,176,,,,,
1894,real-word,projection,agonist,both,against,against,Real-word error,True,0,0,0,65,,,,,
1895,real-word,950,positives,cases,positive,positive,Real-word error,True,0,0,0,62,,,,,
1896,real-word,non-intubation,croup,however,group,group,Real-word error,True,0,0,0,54,,,,,
1897,real-word,13,worn,median,women,were,Real-word error,False,0,0,0,3,,,,,
1898,real-word,provid,police,makers,policy,policy,Real-word error,True,0,0,0,262,,,,,
1899,real-word,observes,rural,loads,viral,viral,Real-word error,True,0,0,0,90,,,,,
1900,real-word,fatal,depots,from,reports,reports,Real-word error,True,0,0,0,54,,,,,
1901,real-word,istead,kaen,a,even,been,Real-word error,False,0,0,0,434,,,,,
1902,real-word,and,the,the,thus,the,Correct,False,23358,23358,51,51,,,,,
1903,real-word,rt-qpcr,texts,that,tests,texts,Correct,False,0,0,5,5,,,,,
1904,real-word,initial,sigh,mortality,high,high,Real-word error,True,0,0,0,346,,,,,
1905,real-word,six,luna,zones,lung,lung,Real-word error,True,0,0,0,9,,,,,
1906,real-word,35,patents,with,patients,patients,Real-word error,True,0,0,1,11581,,,,,
1907,real-word,droplets,slim,lamp,slit,aim,Real-word error,False,0,0,0,0,,,,,
1908,real-word,30,ours,with,hours,our,Real-word error,False,0,0,0,0,,,,,
1909,real-word,stayed,positives,for,positive,positive,Real-word error,True,0,0,1,529,,,,,
1910,real-word,unlike,faced,masks,face,face,Real-word error,True,0,0,0,118,,,,,
1911,real-word,four-point,sale,of,scale,role,Real-word error,False,0,0,20,4355,,,,,
1912,real-word,pocus,knowledges,for,knowledge,knowledge,Real-word error,True,0,0,0,40,,,,,
1913,non-word,novel,dientified,lineage,identified,identified,Non-word error,True,0,2,0,0,,,,,
1914,non-word,that,idetified,8,identified,identified,Non-word error,True,0,12,0,0,,,,,
1915,non-word,omicron,vaxriant,of,variant,variant,Non-word error,True,0,4,0,124,,,,,
1916,non-word,lytic,infectioc,by,infection,infection,Non-word error,True,0,12,0,275,,,,,
1917,non-word,assess,aiginficant,predictive,significant,significant,Non-word error,True,0,0,0,7,,,,,
1918,non-word,faculty,developmnet,gaps,development,development,Non-word error,True,0,5,0,1,,,,,
1919,non-word,of,ranslation,and,translation,translation,Non-word error,True,0,40,0,97,,,,,
1920,non-word,royal,colleghe,,college,college,Non-word error,True,0,30,0,0,,,,,
1921,non-word,conferred,protectioi,only,protection,protection,Non-word error,True,0,13,0,2,,,,,
1922,non-word,depressed,patieens,respond,patients,patients,Non-word error,True,0,6,0,5,,,,,
1923,non-word,mental,helath,health,health,health,Non-word error,True,0,2755,0,13,,,,,
1924,non-word,was,asociated,with,associated,associated,Non-word error,True,0,1482,1,11579,,,,,
1925,non-word,antiviral,ltarget,initiating,target,target,Non-word error,True,0,7,0,0,,,,,
1926,non-word,by,revibwing,the,reviewing,reviewing,Non-word error,True,0,35,0,56,,,,,
1927,non-word,for,stuendts,the,students,students,Non-word error,True,0,145,0,124,,,,,
1928,non-word,providers,conclusiosn,the,conclusions,conclusions,Non-word error,True,0,3,0,1112,,,,,
1929,non-word,medical,therpy,secondly,therapy,therapy,Non-word error,True,0,32,0,0,,,,,
1930,non-word,covid-19,ibnfection,the,infection,infection,Non-word error,True,0,545,0,386,,,,,
1931,non-word,covid-19,pandcmic,hong,pandemic,pandemic,Non-word error,True,0,3964,0,0,,,,,
1932,non-word,gastrointestinal,symtpomus,and,symptoms,symptoms,Non-word error,True,0,58,0,667,,,,,
1933,non-word,to,spuport,home,support,support,Non-word error,True,0,1132,0,3,,,,,
1934,non-word,embolism,managment,the,management,management,Non-word error,True,0,0,0,117,,,,,
1935,non-word,acute,respiratoriy,distress,respiratory,respiratory,Non-word error,True,0,1790,0,977,,,,,
1936,non-word,coronavirus,disevse,2019,disease,disease,Non-word error,True,0,705,0,0,,,,,
1937,non-word,closely,rlaied,to,related,related,Non-word error,True,0,312,0,4069,,,,,
1938,non-word,33,sutdies,including,studies,studies,Non-word error,True,0,0,0,71,,,,,
1939,non-word,the,ffect,of,effect,effect,Non-word error,True,0,2229,0,3905,,,,,
1940,non-word,and,zmortality,due,mortality,mortality,Non-word error,True,0,1496,0,49,,,,,
1941,non-word,were,identijied,fifty-four,identified,identified,Non-word error,True,0,1791,0,0,,,,,
1942,non-word,in,paties,who,patients,patients,Non-word error,True,0,5294,0,1695,,,,,
1943,non-word,the,pateint,the,patient,patient,Non-word error,True,0,1886,0,59,,,,,
1944,non-word,antibody,seroprealence,in,seroprevalence,seroprevalence,Non-word error,True,0,1,0,21,,,,,
1945,non-word,was,assoeciated,with,associated,associated,Non-word error,True,0,1482,0,11579,,,,,
1946,non-word,,ryply,to,reply,apply,Non-word error,False,0,0,0,57,,,,,
1947,non-word,does,veapimg,increase,vaping,vaping,Non-word error,True,0,0,0,0,,,,,
1948,non-word,a,apndemic,,pandemic,pandemic,Non-word error,True,0,472,0,0,,,,,
1949,non-word,risk,fcators,for,factors,factors,Non-word error,True,0,2312,0,1056,,,,,
1950,non-word,utilizing,gzoogle,trends,google,google,Non-word error,True,0,0,0,50,,,,,
1951,non-word,,anerican,society,american,american,Non-word error,True,0,0,0,42,,,,,
1952,non-word,united,tsatjs,during,states,states,Non-word error,True,0,1207,0,24,,,,,
1953,non-word,covid-19,infetcion,is,infection,infection,Non-word error,True,0,545,0,528,,,,,
1954,non-word,incorporating,pedesrian,movement,pedestrian,pedestrian,Non-word error,True,0,0,0,2,,,,,
1955,non-word,s,disenase,or,disease,disease,Non-word error,True,0,0,0,145,,,,,
1956,non-word,the,revaew,largely,review,review,Non-word error,True,0,391,0,0,,,,,
1957,non-word,multicentre,retrospetiev,cohort,retrospective,retrospective,Non-word error,True,0,9,0,373,,,,,
1958,non-word,often,associatde,with,associated,associated,Non-word error,True,0,66,0,11579,,,,,
1959,non-word,in,immunoompromised,covid-19,immunocompromised,immunocompromised,Non-word error,True,0,155,0,0,,,,,
1960,non-word,synthesizes,complyex,relationships,complex,complex,Non-word error,True,0,0,0,11,,,,,
1961,non-word,syndrome,withzut,respiratory,without,without,Non-word error,True,0,2,0,8,,,,,
1962,non-word,cognitive,funcitoan,in,function,function,Non-word error,True,0,123,0,521,,,,,
1963,non-word,the,prtoein,revealing,protein,protein,Non-word error,True,0,590,0,1,,,,,
1964,non-word,several,mthods,have,methods,methods,Non-word error,True,0,35,0,190,,,,,
1965,non-word,covid-19,clisnical,trials,clinical,clinical,Non-word error,True,0,20,0,1120,,,,,
1966,non-word,on,yisease,severity,disease,disease,Non-word error,True,0,83,0,346,,,,,
1967,non-word,nervous,sstme,including,system,system,Non-word error,True,0,702,0,32,,,,,
1968,non-word,person-centred,appraoch,and,approach,approach,Non-word error,True,0,0,0,256,,,,,
1969,non-word,5,inclding,12,including,including,Non-word error,True,0,0,0,0,,,,,
1970,non-word,the,bindingg,of,binding,binding,Non-word error,True,0,408,0,274,,,,,
1971,non-word,of,finxings,from,findings,findings,Non-word error,True,0,34,0,328,,,,,
1972,non-word,organization,developqmenv,differentiation,development,development,Non-word error,True,0,2,0,4,,,,,
1973,non-word,the,asmples,and,samples,samples,Non-word error,True,0,201,0,253,,,,,
1974,non-word,with,infctions,of,infections,infections,Non-word error,True,0,39,0,149,,,,,
1975,non-word,the,patieants,and,patients,patients,Non-word error,True,0,1678,0,1950,,,,,
1976,non-word,deaths,reptrted,among,reported,reported,Non-word error,True,0,14,0,23,,,,,
1977,non-word,vitro,tusdies,no,studies,studies,Non-word error,True,0,97,0,5,,,,,
1978,non-word,positive,ersults,for,results,results,Non-word error,True,0,101,0,282,,,,,
1979,non-word,the,umber,of,number,number,Non-word error,True,0,2410,0,6073,,,,,
1980,non-word,the,posisible,underlining,possible,possible,Non-word error,True,0,560,0,0,,,,,
1981,non-word,24,eurspean,countries,european,european,Non-word error,True,0,0,0,177,,,,,
1982,non-word,a,tredtment,delay,treatment,treatment,Non-word error,True,0,177,0,7,,,,,
1983,non-word,coronavirus,diseaes,2019,disease,disease,Non-word error,True,0,705,0,0,,,,,
1984,non-word,del,coronvirus,algunas,coronavirus,coronavirus,Non-word error,True,0,0,0,0,,,,,
1985,non-word,innate,immoune,responses,immune,immune,Non-word error,True,0,618,0,1133,,,,,
1986,non-word,public,healtv,facility,health,health,Non-word error,True,0,3502,0,51,,,,,
1987,non-word,covid-19,ihnfectoin,in,infection,infection,Non-word error,True,0,545,0,1527,,,,,
1988,non-word,mental,haelth,issues,health,health,Non-word error,True,0,2755,0,188,,,,,
1989,non-word,physiology,moreove,the,moreover,moreover,Non-word error,True,0,0,0,610,,,,,
1990,non-word,for,scientfific,researchers,scientific,scientific,Non-word error,True,0,30,0,1,,,,,
1991,non-word,the,ovehall,environmental,overall,overall,Non-word error,True,0,1087,0,2,,,,,
1992,non-word,simply-explainer,identifidd,key,identified,identified,Non-word error,True,0,0,0,34,,,,,
1993,non-word,t2,ifnlammation,makes,inflammation,inflammation,Non-word error,True,0,1,0,0,,,,,
1994,non-word,a,srvey,focusing,survey,survey,Non-word error,True,0,435,0,0,,,,,
1995,non-word,was,reportepd,as,reported,reported,Non-word error,True,0,317,0,166,,,,,
1996,non-word,the,treatmbnt,of,treatment,treatment,Non-word error,True,0,2497,0,3483,,,,,
1997,non-word,age-tailored,nnformajtion,advertising,information,information,Non-word error,True,0,0,0,0,,,,,
1998,non-word,many,differetn,influenza,different,different,Non-word error,True,0,120,0,9,,,,,
1999,non-word,an,imprtant,challenge,important,important,Non-word error,True,0,2584,0,12,,,,,
2000,non-word,in,patbient,outcomes,patient,patient,Non-word error,True,0,270,0,221,,,,,
2001,non-word,vdd-crt,systess,may,systems,systems,Non-word error,True,0,0,0,24,,,,,
2002,non-word,their,bpatientq,at,patients,patients,Non-word error,True,0,85,0,384,,,,,
2003,non-word,cardiovascular,ehalth,of,health,health,Non-word error,True,0,46,0,469,,,,,
2004,non-word,of,tudies,were,studies,studies,Non-word error,True,0,490,0,575,,,,,
2005,non-word,adult,ptatients,with,patients,patients,Non-word error,True,0,477,0,11581,,,,,
2006,non-word,outbreak,surveillanie,,surveillance,surveillance,Non-word error,True,0,4,0,0,,,,,
2007,non-word,ensure,tuberculoss,care,tuberculosis,tuberculosis,Non-word error,True,0,0,0,4,,,,,
2008,non-word,avoiding,reserach,waste,research,research,Non-word error,True,0,0,0,14,,,,,
2009,non-word,hospitalized,patiens,with,patients,patients,Non-word error,True,0,299,0,11581,,,,,
2010,non-word,asymptomatic,carriersk,during,carriers,carriers,Non-word error,True,0,18,0,0,,,,,
2011,non-word,mask,detwction,technology,detection,detection,Non-word error,True,0,1,0,12,,,,,
2012,non-word,conditions,hwever,there,however,however,Non-word error,True,0,26,0,710,,,,,
2013,real-word,clinical,trail,,trial,trial,Real-word error,True,1,741,0,0,,,,,
2014,real-word,drug,trail,,trial,trial,Real-word error,True,0,1,0,0,,,,,
2015,real-word,weight,lose,,loss,loss,Real-word error,True,1,280,0,0,,,,,
2016,real-word,side,affect,,effects,effects,Real-word error,True,0,664,0,0,,,,,
2017,real-word,blood,sell,,cell,cell,Real-word error,True,0,221,0,0,,,,,
2018,real-word,viral,road,,load,load,Real-word error,True,0,331,0,0,,,,,
2019,real-word,acute,hung,,lung,lung,Real-word error,True,0,430,0,0,,,,,
2020,real-word,case,natality,,fatality,fatality,Real-word error,True,0,128,0,0,,,,,
2021,real-word,public,police,,policy,policy,Real-word error,True,1,106,0,0,,,,,
2022,real-word,health,literary,,literacy,literacy,Real-word error,True,0,282,0,0,,,,,
2023,real-word,risk,factory,,factors,factors,Real-word error,True,0,2312,0,0,,,,,
2024,real-word,statistically,significance,,significant,significant,Real-word error,True,0,912,0,0,,,,,
2025,real-word,gene,impression,,expression,expression,Real-word error,True,0,1276,0,0,,,,,
2026,real-word,,trail,results,trial,trial,Real-word error,True,0,0,0,32,,,,,
2027,real-word,,impression,levels,expression,expression,Real-word error,True,0,0,0,401,,,,,
2028,real-word,,natality,rate,fatality,fatality,Real-word error,True,0,0,0,114,,,,,
2029,real-word,,resort,shows,report,report,Real-word error,True,0,0,0,9,,,,,
2030,real-word,,police,measures,policy,policy,Real-word error,True,0,0,0,29,,,,,
2031,real-word,,factory,include,factors,factors,Real-word error,True,0,0,0,27,,,,,
2032,real-word,,significance,difference,significant,significant,Real-word error,True,0,0,3,649,,,,,
2033,real-word,,versus,infection,virus,virus,Real-word error,True,0,0,0,941,,,,,
2034,real-word,,sell,count,cell,cell,Real-word error,True,0,0,0,106,,,,,
2035,real-word,,road,levels,load,load,Real-word error,True,0,0,0,1,,,,,
2036,real-word,,hung,injury,lung,lung,Real-word error,True,0,0,0,934,,,,,
2037,real-word,,lose,of,loss,loss,Real-word error,True,0,0,0,862,,,,,
2038,real-word,statistically,significance,difference,significant,significant,Real-word error,True,0,912,3,649,,,,,
2039,real-word,public,police,measures,policy,policy,Real-word error,True,1,106,0,29,,,,,
2040,real-word,gene,impression,levels,expression,expression,Real-word error,True,0,1276,0,401,,,,,
2041,real-word,case,natality,rate,fatality,fatality,Real-word error,True,0,128,0,114,,,,,
2042,real-word,clinical,trail,results,trial,trial,Real-word error,True,1,741,0,32,,,,,
2043,real-word,weight,lose,of,loss,loss,Real-word error,True,1,280,0,862,,,,,
2044,real-word,side,affect,of,effects,effects,Real-word error,True,0,664,2,4318,,,,,
2045,real-word,blood,sell,count,cell,cell,Real-word error,True,0,221,0,106,,,,,
2046,real-word,viral,road,levels,load,load,Real-word error,True,0,331,0,1,,,,,
2047,real-word,acute,hung,injury,lung,lung,Real-word error,True,0,430,0,934,,,,,
2048,real-word,risk,factory,include,factors,factors,Real-word error,True,0,2312,0,27,,,,,
2049,real-word,health,literary,among,literacy,literacy,Real-word error,True,0,282,0,20,,,,,
2050,covid-normalization,,covid19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2051,covid-normalization,,covid 19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2052,covid-normalization,,covid-19,,covid-19,covid-19,Correct,True,0,0,0,0,,,,,
2053,covid-normalization,,covid–19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2054,covid-normalization,,covid—19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2055,covid-normalization,,covid_19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2056,covid-normalization,,covid/19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2057,covid-normalization,,covid-2019,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2058,covid-normalization,,covid2019,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2059,covid-normalization,,covid 2019,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2060,covid-normalization,,COVID19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2061,covid-normalization,,COVID-19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2062,covid-normalization,,Covid-19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2063,covid-normalization,,CoViD-19,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2064,covid-normalization,,covid19.,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2065,covid-normalization,,(covid19),,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2066,covid-normalization,,"covid19,",,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2067,covid-normalization,,"covid-19,",,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2068,covid-normalization,,covid19-related,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2069,covid-normalization,,covid19related,,covid-19,covid-19,Real-word error,True,0,0,0,0,,,,,
2070,non-word,immune,responce,,response,response,Non-word error,True,0,1480,0,0,,,,,
2071,non-word,gene,exprssion,levels,expression,expression,Non-word error,True,0,1276,0,401,,,,,
2072,non-word,public,polciy,measures,policy,policy,Non-word error,True,0,106,0,29,,,,,
2073,non-word,statistical,signficant,difference,significant,significant,Non-word error,True,0,5,0,649,,,,,
2074,non-word,viral,infeciton,rates,infection,infection,Non-word error,True,0,612,0,83,,,,,
2075,non-word,blood,cel,count,cell,cel,Correct,False,0,0,0,0,,,,,
2076,non-word,patient,symptons,include,symptoms,symptoms,Non-word error,True,0,18,0,15,,,,,
2077,non-word,study,analisis,shows,analysis,analysis,Non-word error,True,0,13,0,89,,,,,
2078,non-word,risk,fators,include,factors,factors,Non-word error,True,0,2312,0,27,,,,,
2079,negative,clinical,trial,results,trial,trial,Correct,True,741,741,32,32,,,,,
2080,negative,public,policy,measures,policy,policy,Correct,True,106,106,29,29,,,,,
2081,negative,risk,factors,include,factors,factors,Correct,True,2312,2312,27,27,,,,,
2082,negative,gene,expression,levels,expression,expression,Correct,True,1276,1276,401,401,,,,,
2083,negative,blood,cell,count,cell,cell,Correct,True,221,221,106,106,,,,,
2084,negative,viral,load,levels,load,load,Correct,True,331,331,1,1,,,,,
2085,negative,acute,lung,injury,lung,lung,Correct,True,430,430,934,934,,,,,
2086,negative,case,fatality,rate,fatality,fatality,Correct,True,128,128,114,114,,,,,
2087,negative,health,literacy,among,literacy,literacy,Correct,True,282,282,20,20,,,,,
